entity_name,label_name,label
"Ulrike,Bartholomäus",Journalist,3
"Cornelie,Barthelme",Journalist,3
"Julia,Barth",Journalist,3
"Helme Cornelie,Bart",Journalist,3
"Rowan,Barnett",Journalist,3
"Alexander,Becker",Journalist,3
"Sven,Bargel",Journalist,3
"Benedikt,Becker",Journalist,3
"Kristin,Becker",Journalist,3
"Annette,Beutler",Journalist,3
"Pascal,Beucker",Journalist,3
"Ralf,Beste",Journalist,3
"Felix,Berth",Journalist,3
"Patrick,Bernau",Journalist,3
"Manuel,Berkel",Journalist,3
"Silke,Burmester",Journalist,3
"Peter,Burger",Journalist,3
"Shakuntala,Banerjne",Journalist,3
"Hubert,Burda",Journalist,3
"Michael,König",Journalist,3
"Jens,König",Journalist,3
"Benno,König",Journalist,3
"Michaela,Kolster",Journalist,3
"Theo,Koll",Journalist,3
"Werner,Kolhoff",Journalist,3
"Tom,König",Journalist,3
"Olaf,Kolbrück",Journalist,3
"Matthias,Kolb",Journalist,3
"Oliver,Köhr",Journalist,3
"Nicole,Kohnert",Journalist,3
"Tobias,Köhler",Journalist,3
"Thomas,Köhler",Journalist,3
"Anja,Köhler",Journalist,3
"Cornelia,Kolbeck",Journalist,3
"Andreas,Kock",Journalist,3
"Dieter,Kopp",Journalist,3
"Marina,Kormbaki",Journalist,3
"Matthias,Kluckert",Journalist,3
"Timm,Klotzek",Journalist,3
"Carsten,Kloth",Journalist,3
"Nadja,Klöpping",Journalist,3
"Albrecht,Kloepfer",Journalist,3
"Jürgen,Klöckner",Journalist,3
"Simon,Köppl",Journalist,3
"Justus,Kliss",Journalist,3
"Claudia,Kling",Journalist,3
"Martina,Koch",Journalist,3
"Tim,Klimeš",Journalist,3
"Wolfgang,Koch",Journalist,3
"Carina,Koerner",Journalist,3
"André,Korn",Journalist,3
"Martin,Klingst",Journalist,3
"Günter,Knape",Journalist,3
"Thorsten,Körner",Journalist,3
"Lothar,Keller",Journalist,3
"Andreas,Kemper",Journalist,3
"Petra,Kleining",Journalist,3
"Anna,Kemper",Journalist,3
"Christian,Kerl",Journalist,3
"Jürgen,Kleikamp",Journalist,3
"Alexander,Klay",Journalist,3
"Alexander,Kähler",Journalist,3
"Ralf,Klassen",Journalist,3
"Kaja,Klapsa",Journalist,3
"Marco,Kitzmann",Journalist,3
"Kurt,Kister",Journalist,3
"Jörg,Burger",Journalist,3
"Andreas,Kißler",Journalist,3
"Tobias,Kisling",Journalist,3
"Norbert,Klaschka",Journalist,3
"Rolf,Kleine",Journalist,3
"Florian,Kain",Journalist,3
"Tobias,Kaiser",Journalist,3
"Dieter,Keller",Journalist,3
"Gregor,Keitel",Journalist,3
"Fatina,Keilani",Journalist,3
"Stefan,Kegel",Journalist,3
"Christoph,Keese",Journalist,3
"Hanno,Kautz",Journalist,3
"Andreas,Kaiser",Journalist,3
"Dettlef David,Kauschke",Journalist,3
"Swantje,Karich",Journalist,3
"Michael,Kappeler",Journalist,3
"Matthias,Kamp",Journalist,3
"Karsten,Kammholz",Journalist,3
"Matthias,Kalle",Journalist,3
"Jasmin,Kalarickal",Journalist,3
"Matthias,Kasmann",Journalist,3
"Horand,Knaup",Journalist,3
"Svenja,Kleinschmidt",Journalist,3
"Carsten,Knop",Journalist,3
"Johannes C.,Bockenheimer",Journalist,3
"André,Bochow",Journalist,3
"Franziska,Bluhm",Journalist,3
"Nikolaus,Blome",Journalist,3
"Thomas,Block",Journalist,3
"Dirk,Bleicker",Journalist,3
"David,Böcking",Journalist,3
"Wolfgang,Blau",Journalist,3
"Jörg,Blank",Journalist,3
"Jochen,Bittner",Journalist,3
"Robert,Birnbaum",Journalist,3
"Dirk,Birgel",Journalist,3
"Stephanie,Bilges",Journalist,3
"David,Biesinger",Journalist,3
"Christel,Blanke",Journalist,3
"Kai,Biermann",Journalist,3
"Andreas,Böckler",Journalist,3
"Stefan,Braun",Journalist,3
"Mercedes,Bunz",Journalist,3
"Vera,Bunse",Journalist,3
"Helmut,Bünder",Journalist,3
"Martin,Knobbe",Journalist,3
"Kerstin,Bund",Journalist,3
"Constanze von,Bullion",Journalist,3
"Lisa,Braun",Journalist,3
"Henning,Bulka",Journalist,3
"Alexander,Budweg",Journalist,3
"Corinna,Budras",Journalist,3
"Kai,Budde",Journalist,3
"Frank Andreas,Buchwald",Journalist,3
"Wolfgang,Büchner",Journalist,3
"Tim,Braune",Journalist,3
"Petra,Bühring",Journalist,3
"Jutta,Bielig-Wonka",Journalist,3
"Klaus-Heinrich,Blume",Journalist,3
"Heike,Boese",Journalist,3
"Johannes,Boie",Journalist,3
"Guido,Bohsem",Journalist,3
"Birgitt,Böhret",Journalist,3
"Lars,Bohnsack",Journalist,3
"Peter,Böhling",Journalist,3
"Stefan,Boness",Journalist,3
"Sven,Gösmann",Journalist,3
"Sven,Böll",Journalist,3
"Sonja,Alvarez Sobreviela",Journalist,3
"Hannes,Koch",Journalist,3
"Hannelore,Koard",Journalist,3
"Carsten,Koall",Journalist,3
"Krisztian,Bocsi",Journalist,3
"Thomas,Knüwer",Journalist,3
"Thorsten,Knuf",Journalist,3
"Manfred,Knopp",Journalist,3
"Michael,Götschenberg",Journalist,3
"Christian,Bollert",Journalist,3
"Julius,Böhm",Journalist,3
"Joachim,Braun",Journalist,3
"Ralf,Bollmann",Journalist,3
"Jörg,Brandscheid",Journalist,3
"Katrin,Brand",Journalist,3
"Daniel,Bouhs",Journalist,3
"Alice,Bota",Journalist,3
"Marie-Kristin,Boese",Journalist,3
"Stefan von,Borstel",Journalist,3
"Marcus,Bösch",Journalist,3
"Nikolaus,Bora",Journalist,3
"Max,Biederbeck-Ketterer",Journalist,3
"Simon,Book",Journalist,3
"Sascha,Borowski",Journalist,3
"Franz-Josef,Bohle",Journalist,3
"Emmi,Zeulners",Politiker,4
"Uwe,Witts",Politiker,4
"Stefan,Schmidts",Politiker,4
"Tobias,Winklers",Politiker,4
"Paul,Ziemiaks",Politiker,4
"Kay-Uwe,Zieglers",Politiker,4
"Jens,Zimmermanns",Politiker,4
"Franz Josef Joachim,Wundraks",Politiker,4
"Mareike Lotte,Wulfs",Politiker,4
"Herbert,Wollmanns",Politiker,4
"Mechthilde,Wittmanns",Politiker,4
"Tina,Winklmanns",Politiker,4
"Janine Natalie,Wißlers",Politiker,4
"Markus Alexander,Uhls",Politiker,4
"Christian Friedrich,Wirths",Politiker,4
"Gülistan,Yüksels",Politiker,4
"Anja,Troff-Schaffarzyks",Politiker,4
"Jens Georg,Spahns",Politiker,4
"Stephan,Seiters",Politiker,4
"Stefan,Seidlers",Politiker,4
"Merle,Spellerbergs",Politiker,4
"Dirk,Spaniels",Politiker,4
"Elisabeth,Winkelmeier-Beckers",Politiker,4
"Anne Monika,Spalleks",Politiker,4
"Tino,Sorges",Politiker,4
"Matthias,Seestern-Paulys",Politiker,4
"Detlef,Seifs",Politiker,4
"Nyke,Slawiks",Politiker,4
"Petra,Sittes",Politiker,4
"Björn Manuel,Simons",Politiker,4
"Thomas,Silberhorns",Politiker,4
"Martin Johannes,Sicherts",Politiker,4
"Rainer,Semets",Politiker,4
"Melis,Sekmens",Politiker,4
"Lina,Seitzls",Politiker,4
"Judith Sandra,Skudelnys",Politiker,4
"Klaus-Peter,Willschs",Politiker,4
"Johannes,Vogels",Politiker,4
"Klaus,Wieners",Politiker,4
"Harald,Weyels",Politiker,4
"Oliver,Vogts",Politiker,4
"Niklas,Wageners",Politiker,4
"Johann David,Wadephuls",Politiker,4
"Dirk,Vöpels",Politiker,4
"Beatrix,von Storchs",Politiker,4
"Erik,von Malottkis",Politiker,4
"Kai Thorsten,Whittakers",Politiker,4
"Kathrin,Voglers",Politiker,4
"Kerstin,Vieregges",Politiker,4
"Julia Maria Kornelia,Verlindens",Politiker,4
"Alexander,Ulrichs",Politiker,4
"Volker Michael,Ullrichs",Politiker,4
"Gerald,Ullrichs",Politiker,4
"Rita Berta,Schwarzelühr-Sutters",Politiker,4
"Frank,Ullrichs",Politiker,4
"Bernd Helmut,Westphals",Politiker,4
"Dirk,Wieses",Politiker,4
"Katrin,Zschaus",Politiker,4
"Marco,Buschmanns",Politiker,4
"Wolfgang,Wiehles",Politiker,4
"Stefan,Zierkes",Politiker,4
"Katrin Babette,Uhligs",Politiker,4
"Cem,Özdemirs",Politiker,4
"Wolfgang,Schmidts",Politiker,4
"Christine,Lambrechts",Politiker,4
"Nancy,Faesers",Politiker,4
"Annalena Charlotte Alma,Baerbocks",Politiker,4
"Volker,Wissings",Politiker,4
"Svenja,Schulzes",Politiker,4
"Christian Wolfgang,Lindners",Politiker,4
"Armand,Zorns",Politiker,4
"Steffi,Lemkes",Politiker,4
"Karl Wilhelm,Lauterbachs",Politiker,4
"Wolfgang-Hubertus,Heils",Politiker,4
"Robert,Habecks",Politiker,4
"Bettina,Stark-Watzingers",Politiker,4
"Carsten,Schneiders",Politiker,4
"Frank Martin Klaus,Rincks",Politiker,4
"Jörg,Schneiders",Politiker,4
"Markus-Cornel,Frohnmaiers",Politiker,4
"Michael,Friesers",Politiker,4
"Hans-Peter,Friedrichs",Politiker,4
"Klaus,Macks",Politiker,4
"Dieter,Stiers",Politiker,4
"Max,Straubingers",Politiker,4
"Benjamin,Strassers",Politiker,4
"Götz,Frömmings",Politiker,4
"Marie-Agnes,Strack-Zimmermanns",Politiker,4
"Gero,Storjohanns",Politiker,4
"Konrad Johann Lorenz,Stockmeiers",Politiker,4
"Diana Iris,Stöckers",Politiker,4
"Klaus,Stöbers",Politiker,4
"Nadja,Sthamers",Politiker,4
"Christina Daniela,Stumpps",Politiker,4
"Hanna,Steinmüllers",Politiker,4
"Stephan,Strackes",Politiker,4
"Johannes Eberhard,Steinigers",Politiker,4
"Tobias Matthias,Peterkas",Politiker,4
"Sören,Pellmanns",Politiker,4
"Heidi,Reichinneks",Politiker,4
"Andrew John,Ullmanns",Politiker,4
"Anja Margit,Reinalters",Politiker,4
"Hagen,Reinholds",Politiker,4
"Martin Erwin,Renners",Politiker,4
"Martina Erika,Renners",Politiker,4
"Bernd,Reuthers",Politiker,4
"Victor Angelo,Perlis",Politiker,4
"Ye-One,Rhies",Politiker,4
"Bernd Karl,Riexingers",Politiker,4
"Daniel,Rinkerts",Politiker,4
"Dennis,Rohdes",Politiker,4
"Volker,Redders",Politiker,4
"Peter,Ramsauers",Politiker,4
"Alois Georg Josef,Rainers",Politiker,4
"Claudia,Raffelhüschens",Politiker,4
"Josef,Riefs",Politiker,4
"Daniel Dominik,Schneiders",Politiker,4
"Jens Mathias,Steins",Politiker,4
"Albert,Stegemanns",Politiker,4
"Claudia Rosina,Tausends",Politiker,4
"Nina,Stahrs",Politiker,4
"Katrin,Stafflers",Politiker,4
"Svenja,Stadlers",Politiker,4
"Christina-Johanne,Schröders",Politiker,4
"Stefan,Schwartzes",Politiker,4
"Frank,Schwabes",Politiker,4
"Hermann-Josef Johann,Tebrokes",Politiker,4
"Kordula Anna Paula,Schulz-Asches",Politiker,4
"Ria Irmtraut Claudia,Schröders",Politiker,4
"Felix,Schreiners",Politiker,4
"René,Springers",Politiker,4
"Christian Willi Heribert,Schreiders",Politiker,4
"Marlene Edeltraud,Schönbergers",Politiker,4
"Nadine,Schöns",Politiker,4
"Patrick,Schnieders",Politiker,4
"Michael Georg,Schrodis",Politiker,4
"Ralf,Stegners",Politiker,4
"Linda,Teutebergs",Politiker,4
"Michael Alexander,Theurers",Politiker,4
"Wolfgang Dieter,Stefingers",Politiker,4
"Till Benjamin,Steffens",Politiker,4
"Martina Margarete,Stamm-Fibichs",Politiker,4
"Wolfgang,Strengmann-Kuhns",Politiker,4
"Ruppert Fritz Johannes,Stüwes",Politiker,4
"Derya,Türk-Nachbaurs",Politiker,4
"Alexander Richard,Throms",Politiker,4
"Jens,Teutrines",Politiker,4
"Jürgen,Trittins",Politiker,4
"Florian,Toncars",Politiker,4
"Manfred,Todtenhausens",Politiker,4
"Nico,Tippelts",Politiker,4
"Astrid,Timmermann-Fechters",Politiker,4
"Antje,Tillmanns",Politiker,4
"Stephan,Thomaes",Politiker,4
"Jessica Nadine,Tattis",Politiker,4
"Carsten Dietmar,Trägers",Politiker,4
"Robin Till Nils Johannes,Wageners",Politiker,4
"Martin,Plums",Politiker,4
"Carolin,Wagners",Politiker,4
"Kassem Taher,Salehs",Politiker,4
"Michael,Sachers",Politiker,4
"Johann,Saathoffs",Politiker,4
"Sarah Janina,Ryglewskis",Politiker,4
"Bernd Ferdinand,Rützels",Politiker,4
"Albert Robert,Rupprechts",Politiker,4
"Corinna Martina,Rüffers",Politiker,4
"Christian,Sauters",Politiker,4
"Thorsten,Rudolphs",Politiker,4
"Erwin Josef,Rüddels",Politiker,4
"Thomas,Röwekamps",Politiker,4
"Stefan,Rouenhoffs",Politiker,4
"Manuela,Rottmanns",Politiker,4
"Norbert Alois,Röttgens",Politiker,4
"Michael,Roths",Politiker,4
"Claudia Benedikta,Roths",Politiker,4
"Sebastian,Schäfers",Politiker,4
"Tabea,Rößners",Politiker,4
"Tina,Rudolphs",Politiker,4
"Natalie,Pawliks",Politiker,4
"Maximilian,Mordhorsts",Politiker,4
"Matthias,Moosdorfs",Politiker,4
"Dietrich,Monstadts",Politiker,4
"Mike,Moncseks",Politiker,4
"Siemtje Victoria Regine Ilse Santjer,Möllers",Politiker,4
"Claudia,Molls",Politiker,4
"Cornelia,Möhrings",Politiker,4
"Eugen,Schmidts",Politiker,4
"Amira,Mohamed Alis",Politiker,4
"Boris,Mijatovićs",Politiker,4
"Irene,Mihalics",Politiker,4
"Matthias,Mierschs",Politiker,4
"Mathias Wolfgang Antonius,Middelbergs",Politiker,4
"Susanne Kathrin,Michels",Politiker,4
"Swantje Henrike,Michaelsens",Politiker,4
"Mathias,Papendiecks",Politiker,4
"Susanne,Mittags",Politiker,4
"Corinna,Miazgas",Politiker,4
"Axel Helmut,Schäfers",Politiker,4
"Jens,Peicks",Politiker,4
"Sebastian Jörg,Roloffs",Politiker,4
"Alexander Gamal,Radwans",Politiker,4
"Kerstin Christiane,Radomskis",Politiker,4
"Thomas Walther,Rachels",Politiker,4
"Stephan,Protschkas",Politiker,4
"Achim Jürgen,Posts",Politiker,4
"Sabine,Poschmanns",Politiker,4
"Martin,Rosemanns",Politiker,4
"Filiz,Polats",Politiker,4
"Lars (Doppelmandat),Rohwers",Politiker,4
"Jan Heinz Stefan,Plobners",Politiker,4
"Stephan Nikolaus,Pilsingers",Politiker,4
"Paula Louise,Piechottas",Politiker,4
"Markus,Reichels",Politiker,4
"Andreas Milan Gerhard,Philippis",Politiker,4
"Christian,Petrys",Politiker,4
"Jürgen Hans,Pohls",Politiker,4
"Ingo,Schäfers",Politiker,4
"Jessica,Rosenthals",Politiker,4
"Rebecca,Schambers",Politiker,4
"Marianne,Schieders",Politiker,4
"Dagmar,Schmidts",Politiker,4
"Nils Hermann,Schmids",Politiker,4
"Christoph Florian,Schmids",Politiker,4
"Timo,Schisanowskis",Politiker,4
"Jana,Schimkes",Politiker,4
"Peggy,Schierenbecks",Politiker,4
"Frank Uwe,Schäfflers",Politiker,4
"Ulrike,Schielke-Ziesings",Politiker,4
"Andreas Franz,Scheuers",Politiker,4
"Jamila Anna,Schäfers",Politiker,4
"Christiane,Schenderleins",Politiker,4
"Nina,Scheers",Politiker,4
"Wolfgang,Schäubles",Politiker,4
"Johannes,Schätzls",Politiker,4
"Bernd Hans,Schattners",Politiker,4
"Udo,Schiefners",Politiker,4
"Sahra,Wagenknechts",Politiker,4
"Christoph Werner,Meyers",Politiker,4
"Robin,Mesaroschs",Politiker,4
"Zaklin Jadwiga,Nastićs",Politiker,4
"Rasha,Nasrs",Politiker,4
"Sara,Nannis",Politiker,4
"Stefan,Nackes",Politiker,4
"Rolf Heinrich,Mützenichs",Politiker,4
"Sebastian,Münzenmaiers",Politiker,4
"Michelle-Jasmin Gabriele,Münteferings",Politiker,4
"Edgar,Naujoks",Politiker,4
"Beate,Müller-Gemmekes",Politiker,4
"Stefan,Müllers",Politiker,4
"Sepp,Müllers",Politiker,4
"Sascha,Müllers",Politiker,4
"Rainer Michael,Müllers",Politiker,4
"Florian Matthias,Müllers",Politiker,4
"Detlef,Müllers",Politiker,4
"Claudia Heike,Müllers",Politiker,4
"Ophelia Johanna,Nicks",Politiker,4
"Carsten,Müllers",Politiker,4
"Frank,Müller-Rosentritts",Politiker,4
"Jan Wenzel,Schmidts",Politiker,4
"Johannes,Wagners",Politiker,4
"Nicole,Westigs",Politiker,4
"Lena,Werners",Politiker,4
"Peer Stefan,Wenzels",Politiker,4
"Saskia Lea Raquel,Weishaupts",Politiker,4
"Anja,Weisgerbers",Politiker,4
"Joe,Weingartens",Politiker,4
"Holger,Manns",Politiker,4
"Alice Elisabeth,Weidels",Politiker,4
"Carmen,Wegges",Politiker,4
"Sandra,Weesers",Politiker,4
"Nina Ingrid,Warkens",Politiker,4
"Beate,Walter-Rosenheimers",Politiker,4
"Hannes Artur Gerhard,Walters",Politiker,4
"Maja Scarlett,Wallsteins",Politiker,4
"Uwe,Schmidts",Politiker,4
"Melanie,Weglings",Politiker,4
"Jan,Metzlers",Politiker,4
"Ingrid Johanna,Nestles",Politiker,4
"Josef,Osters",Politiker,4
"Anikó,Mertens",Politiker,4
"Patrizia Susanne,Menges",Politiker,4
"Michael Günther,Meisters",Politiker,4
"Pascal,Meisers",Politiker,4
"Takis,Mehmet Alis",Politiker,4
"Andreas,Mehltretters",Politiker,4
"Volker,Mayer-Lays",Politiker,4
"Thomas,Hentschels",Politiker,4
"Stephan,Mayers",Politiker,4
"Andreas,Mattfeldts",Politiker,4
"Katja Wilma,Masts",Politiker,4
"Franziska,Maschecks",Politiker,4
"Parsa,Marvis",Politiker,4
"Dorothee Katja Julia,Martins",Politiker,4
"Kaweh,Mansooris",Politiker,4
"Till Berthold,Mansmanns",Politiker,4
"Maximilian Rick,Mörseburgs",Politiker,4
"Petra Angelika,Paus",Politiker,4
"Zoe,Mayers",Politiker,4
"Axel Karl,Müllers",Politiker,4
"Wiebke,Papenbrocks",Politiker,4
"Julian Nils Christoph,Pahlkes",Politiker,4
"Mahmut,Özdemirs",Politiker,4
"Gerold Joachim,Ottens",Politiker,4
"Karoline,Ottes",Politiker,4
"Henning Rudolf Helmut,Ottes",Politiker,4
"Florian,Oßners",Politiker,4
"Alexander,Müllers",Politiker,4
"Petra,Nicolaisens",Politiker,4
"Moritz Paul Georg,Oppelts",Politiker,4
"Jan Lennard,Oehls",Politiker,4
"Jörg Mathias,Nürnbergers",Politiker,4
"Omid,Nouripours",Politiker,4
"Jan Ralf,Noltes",Politiker,4
"Dietmar Heinrich,Nietans",Politiker,4
"Bettina,Müllers",Politiker,4
"Josephine Loulou,Ortlebs",Politiker,4
"Martin,Reichardts",Politiker,4
"Georg-Ludwig von,Breitenbuchs",Politiker,4
"Jürgen,Berghahns",Politiker,4
"René,Heins",Politiker,4
"Christian,Hartmanns",Politiker,4
"Lucie,Hammeckes",Politiker,4
"Christopher,Hahns",Politiker,4
"Anna,Gorskihs",Politiker,4
"Daniel,Gerbers",Politiker,4
"Rico,Gebhardts",Politiker,4
"Torsten,Gahlers",Politiker,4
"Holger,Gasses",Politiker,4
"Lars,Kuppis",Politiker,4
"Sabine,Friedels",Politiker,4
"Ingo,Flemmings",Politiker,4
"Iris,Firmenichs",Politiker,4
"Volker,Dringenbergs",Politiker,4
"Jörg,Dornaus",Politiker,4
"Eric,Dietrichs",Politiker,4
"Oliver,Fritzsches",Politiker,4
"Holger,Hentschels",Politiker,4
"Simone,Langs",Politiker,4
"Gerhard,Liebschers",Politiker,4
"Franziska,Schuberts",Politiker,4
"Timo,Schreyers",Politiker,4
"Marko,Schiemanns",Politiker,4
"Dietmar Frank,Schaufels",Politiker,4
"Susanne,Schapers",Politiker,4
"Ines,Saborowski-Richters",Politiker,4
"Wolf-Dietrich,Rosts",Politiker,4
"Susan,Leithoffs",Politiker,4
"Lars (Doppelmandat),Rohwers",Politiker,4
"Kay,Ritters",Politiker,4
"Frank,Richters",Politiker,4
"Thomas,Prantls",Politiker,4
"Ronald,Pohles",Politiker,4
"Juliane,Pfeils",Politiker,4
"Gudrun,Petzolds",Politiker,4
"Frank,Peschels",Politiker,4
"Peter Wilhelm,Patts",Politiker,4
"Mirko,Schultzes",Politiker,4
"Jan,Hippolds",Politiker,4
"Mario,Kumpfs",Politiker,4
"Volker,Schebestas",Politiker,4
"Emil,Sänzes",Politiker,4
"Alexander,Salomons",Politiker,4
"Nadyne,Saint-Casts",Politiker,4
"Barbara,Saebels",Politiker,4
"Hans-Ulrich,Rülkes",Politiker,4
"Albrecht,Schüttes",Politiker,4
"Hans Dieter,Scheerers",Politiker,4
"Markus,Röslers",Politiker,4
"Jan-Peter,Röderers",Politiker,4
"Martin,Rivoirs",Politiker,4
"Nikolai,Reiths",Politiker,4
"Wolfgang,Reinharts",Politiker,4
"Patrick,Rapps",Politiker,4
"Klaus,Rangers",Politiker,4
"August,Schulers",Politiker,4
"Gabi,Rollands",Politiker,4
"Henning,Homanns",Politiker,4
"Katrin,Schindeles",Politiker,4
"Ruben,Rupps",Politiker,4
"Ines,Kummers",Politiker,4
"Roberto,Kuhnerts",Politiker,4
"Jörg Steffen,Kühnes",Politiker,4
"Daniela,Kuges",Politiker,4
"Hanka,Klieses",Politiker,4
"Thomas,Kirstes",Politiker,4
"Jörg,Kiesewetters",Politiker,4
"Alexander,Schochs",Politiker,4
"Tobias,Kellers",Politiker,4
"Wolfram,Keils",Politiker,4
"Martina,Josts",Politiker,4
"Carsten,Hütters",Politiker,4
"Stephan,Hösls",Politiker,4
"Michael,Lühmanns",Politiker,4
"Oliver,Lottkes",Politiker,4
"Karin,Logemanns",Politiker,4
"Joachim Michael,Keilers",Politiker,4
"Tobias,Walds",Politiker,4
"Matthias,Rößlers",Politiker,4
"Gerald,Ottos",Politiker,4
"Lena,Nzumes",Politiker,4
"Omid,Najafis",Politiker,4
"Jens,Nackes",Politiker,4
"Hanna Judith,Nabers",Politiker,4
"Thorsten,Morißes",Politiker,4
"Hartmut,Moorkamps",Politiker,4
"Axel,Miesners",Politiker,4
"Barbara,Otte-Kinasts",Politiker,4
"Christoph,Pletts",Politiker,4
"Volker,Meyers",Politiker,4
"Tanja,Meyers",Politiker,4
"Björn,Meyers",Politiker,4
"Pascal,Mennens",Politiker,4
"Stefan,Marzischewskis",Politiker,4
"Martina,Machullas",Politiker,4
"Sebastian,Pennos",Politiker,4
"Philipp,Meyns",Politiker,4
"Jonas,Pohlmanns",Politiker,4
"Jürgen,Pastewskys",Politiker,4
"Franz,Sodanns",Politiker,4
"Stephan,Weils",Politiker,4
"Jan,Schröders",Politiker,4
"Alexander,Willes",Politiker,4
"Mario,Begers",Politiker,4
"André,Barths",Politiker,4
"Rico,Antons",Politiker,4
"Kathrin,Wahlmanns",Politiker,4
"Marco,Mohrmanns",Politiker,4
"Miriam,Staudtes",Politiker,4
"Christian,Meyers",Politiker,4
"Gerald,Heeres",Politiker,4
"Julia Willie,Hamburgs",Politiker,4
"Sebastian,Zinkes",Politiker,4
"Tim-Julian,Wooks",Politiker,4
"Doris,Schröder-Köpfs",Politiker,4
"Pippa,Schneiders",Politiker,4
"Christoph,Willekes",Politiker,4
"Dirk,Panters",Politiker,4
"Julius,Schneiders",Politiker,4
"Frank,Schmädekes",Politiker,4
"Jens,Oberhoffners",Politiker,4
"Andreas,Nowaks",Politiker,4
"Luise,Neuhaus-Wartenbergs",Politiker,4
"Juliane,Nagels",Politiker,4
"Martin,Modschiedlers",Politiker,4
"Aloysius,Mikwauschks",Politiker,4
"Stephan,Meyers",Politiker,4
"Antonia,Mertschings",Politiker,4
"Christin,Melchers",Politiker,4
"Jörg,Markerts",Politiker,4
"Claudia,Maichers",Politiker,4
"Geert W.,Mackenroths",Politiker,4
"Ulrich Willi,Luparts",Politiker,4
"Thomas,Lösers",Politiker,4
"Jan,Löfflers",Politiker,4
"Valentin,Lippmanns",Politiker,4
"Norbert Otto,Mayers",Politiker,4
"Melanie,Rost-Reineckes",Politiker,4
"Petra,Cagalj Sejdis",Politiker,4
"Nico,Brünlers",Politiker,4
"Ansgar,Schleddes",Politiker,4
"Jörn,Schepelmanns",Politiker,4
"Swantje,Schendels",Politiker,4
"Marcel,Scharrelmanns",Politiker,4
"Heiko,Sachtlebens",Politiker,4
"Alexander,Saades",Politiker,4
"Harm,Rykenas",Politiker,4
"Sarah,Buddebergs",Politiker,4
"Julia,Retzlaffs",Politiker,4
"Lukas,Reinkens",Politiker,4
"Sophie,Ramdors",Politiker,4
"Jozef,Rakickys",Politiker,4
"Marcel,Queckemeyers",Politiker,4
"Andrea,Prells",Politiker,4
"Ulf,Pranges",Politiker,4
"Guido,Potts",Politiker,4
"Stefan,Politzes",Politiker,4
"Joachim,Steyers",Politiker,4
"Tobias,Vogts",Politiker,4
"Fadime,Tuncers",Politiker,4
"Carola,Wolles",Politiker,4
"Guido,Wolfs",Politiker,4
"Boris,Weirauchs",Politiker,4
"Nico,Weinmanns",Politiker,4
"Dorothea,Wehingers",Politiker,4
"Dr Bernd,Althusmanns",Politiker,4
"Brian,Baatzschs",Politiker,4
"Elke,Zimmers",Politiker,4
"Christian,Calderones",Politiker,4
"Saskia,Buschmanns",Politiker,4
"Jens-Christoph,Brockmanns",Politiker,4
"Markus,Brinkmanns",Politiker,4
"Christoph,Bratmanns",Politiker,4
"Stephan,Bothes",Politiker,4
"Marcus,Bosses",Politiker,4
"Veronika,Bodes",Politiker,4
"Birgit,Butters",Politiker,4
"André,Bocks",Politiker,4
"Peter,Hauks",Politiker,4
"Winfried,Hermanns",Politiker,4
"Stefan,Kleins",Politiker,4
"Rüdiger,Kauroffs",Politiker,4
"Verena,Kämmerlings",Politiker,4
"Katharina,Jensens",Politiker,4
"Dennis,Jahns",Politiker,4
"André,Hüttemeyers",Politiker,4
"Djenabou,Diallo-Hartmanns",Politiker,4
"Stephan,Christs",Politiker,4
"Alfred,Dannenbergs",Politiker,4
"Thomas,Strobls",Politiker,4
"Theresa,Schoppers",Politiker,4
"Winfried,Kretschmanns",Politiker,4
"Thekla,Walkers",Politiker,4
"Nicole,Razavis",Politiker,4
"Petra,Olschowskis",Politiker,4
"Manne,Luchas",Politiker,4
"Nicole,Hoffmeister-Krauts",Politiker,4
"Gerd Hans,Hujahns",Politiker,4
"Nico,Bloems",Politiker,4
"Sina,Beckmanns",Politiker,4
"Claudia,Schüßlers",Politiker,4
"Annette,Schützes",Politiker,4
"Claus,Seebecks",Politiker,4
